Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,COUNT,ADL_GRP_1,ADL_GRP_2,ADL_GRP_3,ADL_RANK_1,ADL_RANK_2,ADL_RANK_3,ADL_RANK_4,ADL_RANK_5,ADL_RANK_6,ADL_RANK_7,ADL_RANK_8,ADL_RANK_9,ADL_RANK_10,ADL_RANK_11,ADL_RANK_12,TROPHIC_MODE,TROPHIC_TYPE,PREYS,COMMENTS
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Frontoniidae_1,Frontonia_1,Frontonia_leucas,249,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peniculia,Peniculida,Frontoniidae,NA,NA,NA,Frontonia,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Peniculida,NA,NA,509,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peniculia,Peniculida,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Parameciidae,Paramecium,NA,73,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peniculia,Peniculida,Parameciidae,NA,NA,NA,Paramecium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Peniculida,Stokesia,NA,2566,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peniculia,Peniculida,Stokesiidae,NA,NA,NA,Stokesia,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,NA,NA,NA,2,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peritrichia,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Epistylis,NA,51,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peritrichia,Sessilida,Epistylididae,NA,NA,NA,Epistylis,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Epistylis,Epistylis_galea,2,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peritrichia,Sessilida,Epistylididae,NA,NA,NA,Epistylis,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,NA,NA,45,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peritrichia,Sessilida,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Vorticella,NA,56,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Peritrichia,Sessilida,Vorticellidae,NA,NA,NA,Vorticella,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,NA,NA,NA,3,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Scuticociliatia,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,NA,NA,1241,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Scuticociliatia,Philasterida,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Thigmophryidae,Myxophyllum,NA,83,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Scuticociliatia,Philasterida,Thigmophryidae,NA,NA,NA,Myxophyllum,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Protocyclidium,Protocyclidium_sinica,8,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Scuticociliatia,NA,NA,NA,NA,NA,Protocyclidium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Histiobalantiidae,Histiobalantium,Histiobalantium_sp.,21,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Scuticociliatia,Pleuronematida,Histiobalantiidae,NA,NA,NA,Histiobalantium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Cyclidium_3,NA,4970,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Oligohymenophorea,Scuticociliatia,Pleuronematida,Cyclidiidae,NA,NA,NA,Cyclidium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Pseudochilodonopsis,Pseudochilodonopsis_fluviatilis,1567,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Phyllopharyngea,Subkinetalia,Cyrtophoria,Chlamydodontida,Chilodonellidae,NA,NA,Pseudochilodonopsis,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Pseudochilodonopsis,NA,4,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Phyllopharyngea,Subkinetalia,Cyrtophoria,Chlamydodontida,Chilodonellidae,NA,NA,Pseudochilodonopsis,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Tokophryidae,Tokophrya,NA,109,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Phyllopharyngea,Subkinetalia,Suctoria,Endogenida,Tokophryidae,NA,NA,Tokophrya,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,194,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Phyllopharyngea,Subkinetalia,Suctoria,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,PHYLL_1,PHYLL_1_X,PHYLL_1_X_sp.,19,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Phyllopharyngea,Subkinetalia,Suctoria,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Synhymenia,Orthodonellidae,Zosterodasys,Zosterodasys_agamalievi,7,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Phyllopharyngea,Synhymeniida,Orthodonellidae,NA,NA,NA,NA,Zosterodasys,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Epalxellidae,Epalxella,Epalxella_antiquorum,110,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Plagiopylea,Plagiopylida,Epalxellidae,NA,NA,NA,NA,Epalxella,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Trimyemidae,Trimyema,NA,14,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Plagiopylea,Plagiopylida,Trimyemidae,NA,NA,NA,NA,Trimyema,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,Plagiocampidae,Plagiocampa,Plagiocampa_sp.,3,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Prostomatea,Prorodontida,Plagiocampidae,NA,NA,NA,NA,Plagiocampa,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,Urotrichidae,Urotricha,NA,4804,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Prostomatea,Prorodontida,Urotrichidae,NA,NA,NA,NA,Urotricha,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,Coleps,Coleps_hirtus,3,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Prostomatea,Prorodontida,Colepidae,NA,NA,NA,NA,Coleps,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Prostomatea_3,Prostomatea_3_X,Holophryidae,Prorodon,Prorodon_teres,176,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Prostomatea,Prorodontida,Prorodontidae,NA,NA,NA,NA,Prorodon,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Prostomatea_3,Prostomatea_3_X,Holophryidae,NA,NA,111,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,CONTHREEP,Prostomatea,Prorodontida,Holophryidae,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Armophorea,Armophorea_X,Armophorea_XX,NA,NA,2326,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Armophorea,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Armophorea,Armophorea_X,Armophorea_XX,Atopospira,Atopospira_galeata,27,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Armophorea,NA,NA,NA,NA,NA,Atopospira,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_2,Haptoria_2_X,Haptoria_2_XX,Haptoria_2_XX_sp.,11,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_4,Didiniidae,Didiniidae_X,Didiniidae_X_sp.,1950,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,Didiniidae,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_4,Didiniidae,Didinium,Didinium_nasutum,1804,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,Didiniidae,NA,NA,NA,Didinium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_5,Pleurostomatida,NA,NA,4,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,Pleurostomatida,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_5,Pleurostomatida,Pleurostomatida_X,NA,136,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,Pleurostomatida,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_7,Spathidiida,NA,NA,69070,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,Spathidiida,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Litostomatea_X,Litostomatea_XX,NA,NA,4866,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Litostomatea_X,Litostomatea_XX,Arcuospathidium_1,Arcuospathidium_namibiense,2,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,NA,NA,NA,NA,NA,Arcuospathidium,Heterotrophs,NA,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Litostomatea_X,Litostomatea_XX,Balantidion,Balantidion_pellucidum,82,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Trichostomatia,Vestibuliferida,Balantidiidae,NA,NA,Balantidium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA,17705,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Rhynchostomatia,Tracheliidae,Trachelius,Trachelius_ovum,8,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Rhynchostomatia,Tracheliidae,NA,NA,NA,Trachelius,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Rhynchostomatia,Dileptidae,Dileptidae_X,NA,994,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Rhynchostomatia,Dileptida,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Rhynchostomatia,Dileptidae,Monilicaryon,NA,890,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Rhynchostomatia,Dileptida,NA,NA,NA,Monilicaryon,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_4,Didiniidae,Didinium,NA,10,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Lamellicorticata,Litostomatea,Haptoria,Didiniidae,NA,NA,NA,Didinium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,NA,NA,NA,2703,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Choreotrichida,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_D,Rimostrombidium_D,NA,773,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Choreotrichida,Strobilidiina,Strobilidiidae,NA,Rimostrombidium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Strobilidiidae_X,NA,231,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Choreotrichida,Strobilidiina,Strobilidiidae,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,NA,NA,NA,29,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Euplotia,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA,49461,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Hypotrichia_X,Hypotrichia_XX,Hypotrichia_XX_sp.,126,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Urostylidae,Uroleptus,Uroleptus_pisces,1140,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,Stichotrichida,Uroleptidae,NA,NA,Uroleptus,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Stylonychia,NA,713,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,Stichotrichida,Oxytrichidae,NA,NA,Stylonychia,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Halteriidae,Halteriidae_X,NA,4577,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,Stichotrichida,Halteriidae,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Hypotrichia_X,Bergeriella,NA,1445,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,Urostylida,Bergeriellidae,NA,NA,Bergeriella,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,NA,NA,81,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Hypotrichia,Stichotrichida,Oxytrichidae,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA,30169,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,NA,NA,NA,10619,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Oligotrichida,Strombidiidae,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Pelagostrombidiidae,NA,NA,215,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Oligotrichida,Pelagostrombidiidae,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_N,Strombidium_N,Strombidiida_A_XX_sp.,30424,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Oligotrichida,Strombidiidae,NA,NA,Strombidium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidiidae,Tintinnidium,NA,1316,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Choreotrichida,Tintinnina,Tintinnidiidae,NA,Tintinnidium,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_03,Tintinnopsis_03,NA,406,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Intramacronucleata,SAL,Spirotrichea,Perilemmaphora,Oligotrichea,Choreotrichida,Tintinnina,NA,NA,Tintinnopsis,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,NA,NA,NA,NA,NA,10435,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,Blepharismidae,Blepharisma,NA,7,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Postciliodesmatophora,Heterotrichea,Blepharismidae,NA,NA,NA,NA,NA,NA,Blepharisma,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,Condylostomatidae,Condylostomides,Condylostomides_sp.,222,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Postciliodesmatophora,Heterotrichea,Condylostomatidae,NA,NA,NA,NA,NA,NA,Condylostomides,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,Gruberiidae,Gruberia,NA,38,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Postciliodesmatophora,Heterotrichea,Gruberiidae,NA,NA,NA,NA,NA,NA,Gruberia,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,NA,NA,NA,171,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Postciliodesmatophora,Heterotrichea,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,NA,,
Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,Spirostomidae,Spirostomum,NA,200,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Postciliodesmatophora,Heterotrichea,Spirostomidae,NA,NA,NA,NA,NA,NA,Spirostomum,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,Stentoridae,Stentor,Stentor_multiformis,10,Diaphoretickes,Sar,Alveolata,Alveolata,Ciliophora,Postciliodesmatophora,Heterotrichea,Stentoridae,NA,NA,NA,NA,NA,NA,Stentor,Heterotrophs,NA,,
Eukaryota,Alveolata,Apicomplexa,Apicomplexa_X,Colpodellidae,Colpodellidae_X,Colpodella,Colpodella_edax,19968,Diaphoretickes,Sar,Alveolata,Alveolata,Colpodellida,Colpodellaceae,NA,NA,NA,NA,NA,NA,NA,NA,Colpodella,Heterotrophs,Consumers,protists,
Eukaryota,Alveolata,Apicomplexa,Apicomplexa_X,Colpodellidae,Colpodellidae_X,Colpodella,Colpodella_sp.,33,Diaphoretickes,Sar,Alveolata,Alveolata,Colpodellida,Colpodellaceae,NA,NA,NA,NA,NA,NA,NA,NA,Colpodella,Heterotrophs,Consumers,protists,
Eukaryota,Alveolata,Apicomplexa,Apicomplexa_X,Colpodellidae,Colpodellidae_X,Voromonas,NA,6,Diaphoretickes,Sar,Alveolata,Alveolata,Colpodellida,Colpodellaceae,NA,NA,NA,NA,NA,NA,NA,NA,Voromonas,Heterotrophs,Consumers,protists,
Eukaryota,Alveolata,Apicomplexa,Apicomplexa_X,Colpodellidae,Colpodellidae_X,Colpodella,NA,5,Diaphoretickes,Sar,Alveolata,Alveolata,Colpodellida,Colpodellaceae,NA,NA,NA,NA,NA,NA,NA,NA,Colpodella,Heterotrophs,Consumers,protists,
Eukaryota,Protalveolata,Protalveolata_X,Colponemea,Colponemida,Colponemidae,Colponema,Colponema_edaphicum,60,Diaphoretickes,Sar,Alveolata,Alveolata,Colponemida,Colponemidia,NA,NA,NA,NA,NA,NA,NA,NA,Colponema,Heterotrophs,Consumers,,
Eukaryota,Alveolata,Perkinsea,Perkinsea_X,Perkinsea_XX,Perkinsea_XXX,Perkinsea_XXXX,Perkinsea_XXXX_sp.,5,Diaphoretickes,Sar,Alveolata,Alveolata,Perkinsidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Parasites,,
Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Parvilucifera-group,Parvilucifera-group_X,Parvilucifera-group_X_sp.,243,Diaphoretickes,Sar,Alveolata,Alveolata,Perkinsidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parvilucifera,Heterotrophs,Parasites,,
Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae_Group-2,Nutomonas,Nutomonas_longa,5,Incertae sedis Eukarya,Others,Ancyromonadida,Ancyromonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nutomonas,Heterotrophs,Consumers,,
Eukaryota,Apusozoa,Apusomonadidae,Apusomonadidae_Group-1,Apusomonadidae_Group-1_X,Apusomonadidae_Group-1_XX,Apusomonas,Apusomonas_proboscidea,375,Amorphea,Obazoa,Apusomonadida,Apusomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apusomonas,Heterotrophs,Consumers,,
Eukaryota,Apusozoa,Apusomonadidae,Apusomonadidae_Group-1,Apusomonadidae_Group-1_X,Apusomonadidae_Group-1_XX,NA,NA,8,Amorphea,Obazoa,Apusomonadida,Apusomonadida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterotrophs,Consumers,,
Eukaryota,Amoebozoa,Breviatea,Breviatea_X,Breviatea_XX,Breviata-lineage,Breviata,Breviata_anathema,1689,Amorphea,Obazoa,Breviatea,Breviatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breviata,Heterotrophs,Consumers,,
Eukaryota,Amoebozoa,Breviatea,Breviatea_X,Breviatea_XX,Breviata-lineage,Breviata,NA,2294,Amorphea,Obazoa,Breviatea,Breviatea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breviata,Heterotrophs,Consumers,,
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Prototheca,Prototheca_cutis,2,Diaphoretickes,Archaeplastida,Chloroplastida,Chloroplastida,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA,NA,NA,NA,NA,Prototheca,Heterotrophs,Parasites,,
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Prototheca,Prototheca_stagnora,2,Diaphoretickes,Archaeplastida,Chloroplastida,Chloroplastida,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA,NA,NA,NA,NA,Prototheca,Heterotrophs,Parasites,,
Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae_X,Micronuclearia,Micronuclearia_podoventralis,221645,Incertae sedis Eukarya,Others,CRuMs,CRuMs,Rigifilida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Micronuclearia,Heterotrophs,Consumers,,
Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae_X,Rigifila,Rigifila_ramosa,7,Incertae sedis Eukarya,Others,CRuMs,CRuMs,Rigifilida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rigifila,Heterotrophs,Consumers,,
Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae_X,Micronuclearia,NA,1906,Incertae sedis Eukarya,Others,CRuMs,CRuMs,Rigifilida,NA,NA,NA,NA,NA,NA,NA,NA,NA,Micronuclearia,Heterotrophs,Consumers,,
